STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/23/2017,0,",,7,2400",0,",,7",0,",,7",69,",,7",39,",,7",47,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/24/2017,0,",,7,2400",0,",,7",0,",,7",72,",,7",42,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/25/2017,0,",,7,2400",0,",,7",0,",,7",80,",,7",57,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/26/2017,0.27,",,7,2400",0,",,7",0,",,7",77,",,7",62,",,7",62,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/27/2017,0.13,",,7,2400",0,",,7",0,",,7",62,",,7",43,",,7",43,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/28/2017,0,",,7,2400",0,",,7",0,",,7",59,",,7",42,",,7",47,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/29/2017,2.29,",,7,2400",0,",,7",0,",,7",47,",,7",41,",,7",46,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,4/30/2017,1.21,",,7,2400",0,",,7",0,",,7",52,",,7",44,",,7",50,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/1/2017,0.41,",,7,2400",0,",,7",0,",,7",58,",,7",45,",,7",45,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/2/2017,0.04,",,7,2400",0,",,7",0,",,7",51,",,7",42,",,7",42,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/3/2017,0,",,7,2400",0,",,7",0,",,7",56,",,7",38,",,7",46,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/4/2017,0,"T,,7,2400",0,",,7",0,",,7",52,",,7",46,",,7",46,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/5/2017,0,"T,,7,2400",0,",,7",0,",,7",58,",,7",43,",,7",49,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/6/2017,0.08,",,7,2400",0,",,7",0,",,7",57,",,7",44,",,7",44,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/7/2017,0,",,7,2400",0,",,7",0,",,7",58,",,7",38,",,7",43,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/8/2017,0.03,",,7,2400",0,",,7",0,",,7",55,",,7",39,",,7",43,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/9/2017,0.4,",,7,2400",0,",,7",0,",,7",60,",,7",43,",,7",50,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/10/2017,0.9,",,7,2400",0,",,7",0,",,7",65,",,7",50,",,7",50,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/11/2017,0,",,7,2400",0,",,7",0,",,7",63,",,7",49,",,7",53,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/12/2017,0,",,7,2400",0,",,7",0,",,7",71,",,7",47,",,7",53,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/13/2017,0,",,7,2400",0,",,7",0,",,7",81,",,7",48,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/14/2017,0,",,7,2400",0,",,7",0,",,7",71,",,7",53,",,7",53,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/15/2017,0,"T,,7,2400",0,",,7",0,",,7",85,",,7",51,",,7",69,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/16/2017,0,",,7,2400",0,",,7",0,",,7",89,",,7",67,",,7",76,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/17/2017,0.6,",,7,2400",0,",,7",0,",,7",86,",,7",65,",,7",65,",,7,2400",,,1,",,7",1,",,7",,,,,,,1,",,7"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/18/2017,0.05,",,7,2400",0,",,7",0,",,7",80,",,7",50,",,7",50,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/19/2017,0.26,",,7,2400",0,",,7",0,",,7",50,",,7",44,",,7",50,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/20/2017,0.3,",,7,2400",0,",,7",0,",,7",68,",,7",50,",,7",64,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/21/2017,0.04,",,7,2400",0,",,7",0,",,7",66,",,7",52,",,7",52,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/22/2017,0.02,",,7,2400",0,",,7",0,",,7",75,",,7",49,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/23/2017,0.42,",,7,2400",0,",,7",0,",,7",65,",,7",57,",,7",57,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/24/2017,0.5,",,7,2400",0,",,7",0,",,7",61,",,7",52,",,7",54,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/25/2017,0,",,7,2400",0,",,7",0,",,7",70,",,7",54,",,7",55,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/26/2017,0.39,",,7,2400",0,",,7",0,",,7",71,",,7",52,",,7",57,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/27/2017,0,",,7,2400",0,",,7",0,",,7",75,",,7",56,",,7",62,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/28/2017,0,"T,,7,2400",0,",,7",0,",,7",77,",,7",59,",,7",65,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/29/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",61,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/30/2017,0,"T,,7,2400",0,",,7",0,",,7",74,",,7",56,",,7",63,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,5/31/2017,0,",,7,2400",0,",,7",0,",,7",74,",,7",54,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/1/2017,0,",,7,2400",0,",,7",0,",,7",79,",,7",55,",,7",63,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/2/2017,0,",,7,2400",0,",,7",0,",,7",85,",,7",58,",,7",70,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/3/2017,0,",,7,2400",0,",,7",0,",,7",86,",,7",63,",,7",77,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/4/2017,0,",,7,2400",0,",,7",0,",,7",91,",,7",70,",,7",70,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/5/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",59,",,7",59,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/6/2017,0,",,7,2400",0,",,7",0,",,7",75,",,7",55,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/7/2017,0,",,7,2400",0,",,7",0,",,7",76,",,7",58,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/8/2017,0.02,",,7,2400",0,",,7",0,",,7",83,",,7",57,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/9/2017,0.05,",,7,2400",0,",,7",0,",,7",89,",,7",66,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/10/2017,0,",,7,2400",0,",,7",0,",,7",91,",,7",68,",,7",77,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/11/2017,0,",,7,2400",0,",,7",0,",,7",94,",,7",71,",,7",80,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/12/2017,0,",,7,2400",0,",,7",0,",,7",95,",,7",74,",,7",76,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/13/2017,0.02,",,7,2400",0,",,7",0,",,7",89,",,7",71,",,7",76,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/14/2017,0.2,",,7,2400",0,",,7",0,",,7",90,",,7",68,",,7",71,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/15/2017,0,"T,,7,2400",0,",,7",0,",,7",91,",,7",70,",,7",79,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/16/2017,0.15,",,7,2400",0,",,7",0,",,7",86,",,7",67,",,7",78,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/17/2017,0.07,",,7,2400",0,",,7",0,",,7",88,",,7",73,",,7",73,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/18/2017,0,",,7,2400",0,",,7",0,",,7",80,",,7",70,",,7",70,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/19/2017,0.09,",,7,2400",0,",,7",0,",,7",79,",,7",61,",,7",61,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/20/2017,0.19,",,7,2400",0,",,7",0,",,7",80,",,7",59,",,7",63,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/21/2017,0,",,7,2400",0,",,7",0,",,7",79,",,7",57,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/22/2017,0.02,",,7,2400",0,",,7",0,",,7",89,",,7",73,",,7",76,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/23/2017,0.82,",,7,2400",0,",,7",0,",,7",83,",,7",67,",,7",67,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/24/2017,0,"T,,7,2400",0,",,7",0,",,7",75,",,7",62,",,7",62,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/25/2017,0,",,7,2400",0,",,7",0,",,7",73,",,7",56,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/26/2017,0,",,7,2400",0,",,7",0,",,7",74,",,7",55,",,7",58,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/27/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",54,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/28/2017,0.28,",,7,2400",0,",,7",0,",,7",83,",,7",63,",,7",70,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/29/2017,0.25,",,7,2400",0,",,7",0,",,7",83,",,7",68,",,7",69,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,6/30/2017,0.01,",,7,2400",0,",,7",0,",,7",83,",,7",67,",,7",72,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/1/2017,0,",,7,2400",0,",,7",0,",,7",83,",,7",68,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/2/2017,0.02,",,7,2400",0,",,7",0,",,7",89,",,7",62,",,7",72,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/3/2017,0,"T,,7,2400",0,",,7",0,",,7",82,",,7",69,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/4/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",68,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/5/2017,0,",,7,2400",0,",,7",0,",,7",87,",,7",71,",,7",78,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/6/2017,0,",,7,2400",0,",,7",0,",,7",92,",,7",72,",,7",81,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/7/2017,0,"T,,7,2400",0,",,7",0,",,7",88,",,7",67,",,7",67,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/8/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",64,",,7",67,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/9/2017,0,",,7,2400",0,",,7",0,",,7",87,",,7",61,",,7",77,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/10/2017,0.42,",,7,2400",0,",,7",0,",,7",85,",,7",68,",,7",76,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/11/2017,0.02,",,7,2400",0,",,7",0,",,7",86,",,7",72,",,7",79,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/12/2017,0.92,",,7,2400",0,",,7",0,",,7",80,",,7",69,",,7",78,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/13/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",72,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/14/2017,0,",,7,2400",0,",,7",0,",,7",75,",,7",64,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/15/2017,0,",,7,2400",0,",,7",0,",,7",83,",,7",61,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/16/2017,0,"T,,7,2400",0,",,7",0,",,7",81,",,7",65,",,7",65,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/17/2017,0,",,7,2400",0,",,7",0,",,7",79,",,7",58,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/18/2017,0,",,7,2400",0,",,7",0,",,7",90,",,7",63,",,7",78,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/19/2017,0.25,",,7,2400",0,",,7",0,",,7",89,",,7",71,",,7",71,",,7,2400",,,1,",,7",1,",,7",,,,,,,1,",,7"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/20/2017,0.7,",,7,2400",0,",,7",0,",,7",89,",,7",70,",,7",78,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/21/2017,1.35,",,7,2400",0,",,7",0,",,7",89,",,7",73,",,7",73,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/22/2017,0.65,",,7,2400",0,",,7",0,",,7",87,",,7",72,",,7",75,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/23/2017,0.08,",,7,2400",0,",,7",0,",,7",91,",,7",71,",,7",71,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/24/2017,0,",,7,2400",0,",,7",0,",,7",75,",,7",68,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/25/2017,0,",,7,2400",0,",,7",0,",,7",82,",,7",66,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/26/2017,0.06,",,7,2400",0,",,7",0,",,7",85,",,7",68,",,7",77,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/27/2017,0.01,",,7,2400",0,",,7",0,",,7",82,",,7",72,",,7",72,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/28/2017,0,",,7,2400",0,",,7",0,",,7",79,",,7",70,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/29/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",65,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/30/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",64,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,7/31/2017,0,",,7,2400",0,",,7",0,",,7",86,",,7",68,",,7",76,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/1/2017,0,"T,,7,2400",0,",,7",0,",,7",86,",,7",71,",,7",72,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/2/2017,0,"T,,7,2400",0,",,7",0,",,7",87,",,7",68,",,7",73,",,7,2400",,,,,1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/3/2017,0.92,",,7,2400",0,",,7",0,",,7",86,",,7",63,",,7",63,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/4/2017,0.03,",,7,2400",0,",,7",0,",,7",68,",,7",56,",,7",60,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/5/2017,0,",,7,2400",0,",,7",0,",,7",79,",,7",59,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/6/2017,0,",,7,2400",0,",,7",0,",,7",77,",,7",66,",,7",67,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/7/2017,0,"T,,7,2400",0,",,7",0,",,7",77,",,7",60,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/8/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",59,",,7",70,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/9/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",64,",,7",71,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/10/2017,0,",,7,2400",0,",,7",0,",,7",85,",,7",65,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/11/2017,0,",,7,2400",0,",,7",0,",,7",80,",,7",66,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/12/2017,0,",,7,2400",0,",,7",0,",,7",76,",,7",61,",,7",65,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/13/2017,0,",,7,2400",0,",,7",0,",,7",77,",,7",59,",,7",71,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/14/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",65,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/15/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",68,",,7",71,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/16/2017,0.12,",,7,2400",0,",,7",0,",,7",92,",,7",70,",,7",79,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/17/2017,0.15,",,7,2400",0,",,7",0,",,7",84,",,7",73,",,7",73,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/18/2017,0,",,7,2400",0,",,7",0,",,7",83,",,7",67,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/19/2017,0,",,7,2400",0,",,7",0,",,7",82,",,7",64,",,7",72,",,7,2400",,,,,,,,,,,,,,
